date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:07	8361/8361	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229cf635dfa7671fdb502d2eee07702af0%22	https://luxurychiangmai.com/comments/feed/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/comments/feed/index.html	(from https://luxurychiangmai.com/)
12:59:07	854/854	---MCZ	200	added ('OK')	text/xml	date:Sun,%2015%20Dec%202024%2005:59:07%20GMT	https://luxurychiangmai.com/xmlrpc.php?rsd	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/xmlrpc0db0.php	(from https://luxurychiangmai.com/)
12:59:07	15236/15236	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221e5c64df781bacf6533e19b44204f858%22	https://luxurychiangmai.com/feed/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/feed/index.html	(from https://luxurychiangmai.com/)
12:59:07	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2258114380-415%22	https://luxurychiangmai.com/wp-includes/wlwmanifest.xml	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-includes/wlwmanifest.xml	(from https://luxurychiangmai.com/)
12:59:07	16613/16613	---MCZ	200	added ('OK')	application/javascript	etag:W/%22675ac84d-40e5%22	https://static.mailerlite.com/js/universal.js	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/static.mailerlite.com/js/universal.js	(from https://luxurychiangmai.com/)
12:59:07	839/839	---M--	200	added ('OK')	image/png	etag:%22591a4100-347%22	https://luxurychiangmai.com/wp-content/uploads/2017/05/cropped-diamond-32x32.png	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/05/cropped-diamond-32x32.png	(from https://luxurychiangmai.com/)
12:59:08	96444/96444	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2005:59:08%20GMT	https://luxurychiangmai.com/wp-json/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/index.html	(from https://luxurychiangmai.com/)
12:59:08	9001/9001	---M--	200	added ('OK')	image/png	etag:%22591a4100-2329%22	https://luxurychiangmai.com/wp-content/uploads/2017/05/cropped-diamond-192x192.png	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/05/cropped-diamond-192x192.png	(from https://luxurychiangmai.com/)
12:59:08	9560/9560	---M--	200	added ('OK')	image/png	etag:%22591a4100-2558%22	https://luxurychiangmai.com/wp-content/uploads/2017/05/cropped-diamond-180x180.png	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/05/cropped-diamond-180x180.png	(from https://luxurychiangmai.com/)
12:59:12	49856/49856	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:10%20GMT	https://luxurychiangmai.com/category/sleep/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/sleep/index.html	(from https://luxurychiangmai.com/)
12:59:12	51113/51113	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:10%20GMT	https://luxurychiangmai.com/category/sleep/best-luxury-hotels-chiang-mai/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/sleep/best-luxury-hotels-chiang-mai/index.html	(from https://luxurychiangmai.com/)
12:59:13	42675/42675	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:11%20GMT	https://luxurychiangmai.com/category/sleep/unique-hotels-chiang-mai/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/sleep/unique-hotels-chiang-mai/index.html	(from https://luxurychiangmai.com/)
12:59:13	778314/778314	---M--	200	added ('OK')	image/jpeg	etag:%226044c101-be04a%22	https://luxurychiangmai.com/wp-content/uploads/2021/03/louis-magnotti-YvCg5X3pWzc-unsplash-1.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2021/03/louis-magnotti-YvCg5X3pWzc-unsplash-1.jpg	(from https://luxurychiangmai.com/)
12:59:13	221712/221712	---M--	200	added ('OK')	image/jpeg	etag:%225e40479b-36210%22	https://luxurychiangmai.com/wp-content/uploads/2020/02/Four-Seasons-Bangkok-Chao-Phraya-Presidential-Suite.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2020/02/Four-Seasons-Bangkok-Chao-Phraya-Presidential-Suite.jpg	(from https://luxurychiangmai.com/)
12:59:14	133250/133250	---M--	200	added ('OK')	image/jpeg	etag:%225a67a520-20882%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/25158317_10155493480168025_1227440847972446684_n.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/25158317_10155493480168025_1227440847972446684_n.jpg	(from https://luxurychiangmai.com/)
12:59:15	34038/34038	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:14%20GMT	https://luxurychiangmai.com/category/sleep/real-estate/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/sleep/real-estate/index.html	(from https://luxurychiangmai.com/)
12:59:15	48879/48879	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:14%20GMT	https://luxurychiangmai.com/category/do/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/do/index.html	(from https://luxurychiangmai.com/)
12:59:15	255135/255135	---M--	200	added ('OK')	image/jpeg	etag:%225ac5b9bc-3e49f%22	https://luxurychiangmai.com/wp-content/uploads/2018/04/envelopes-of-black-ivory-coffee-1-kg-2-2-lbs-of-black-ivory-coffee-1_43a2528d-858a-4cf0-b9bf-39c4c33ef9c9_2048x.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/04/envelopes-of-black-ivory-coffee-1-kg-2-2-lbs-of-black-ivory-coffee-1_43a2528d-858a-4cf0-b9bf-39c4c33ef9c9_2048x.jpg	(from https://luxurychiangmai.com/)
12:59:15	49556/49556	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:15%20GMT	https://luxurychiangmai.com/category/eat/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/eat/index.html	(from https://luxurychiangmai.com/)
12:59:15	439863/439863	---M--	200	added ('OK')	image/jpeg	etag:%225b0250ac-6b637%22	https://luxurychiangmai.com/wp-content/uploads/2018/05/UNCM_Swimming_Pool.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/05/UNCM_Swimming_Pool.jpg	(from https://luxurychiangmai.com/)
12:59:15	451995/451995	---M--	200	added ('OK')	image/jpeg	etag:%225da8b904-6e59b%22	https://luxurychiangmai.com/wp-content/uploads/2019/10/transferwise-debit-card_330393187.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2019/10/transferwise-debit-card_330393187.jpg	(from https://luxurychiangmai.com/)
12:59:16	33816/33816	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:16%20GMT	https://luxurychiangmai.com/category/travel/north-of-chiang-mai/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/north-of-chiang-mai/index.html	(from https://luxurychiangmai.com/)
12:59:16	48785/48785	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:16%20GMT	https://luxurychiangmai.com/category/travel/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/index.html	(from https://luxurychiangmai.com/)
12:59:16	53663/53663	---M--	200	added ('OK')	image/jpeg	etag:%225ac12a14-d19f%22	https://luxurychiangmai.com/wp-content/uploads/2018/04/HI411914359.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/04/HI411914359.jpg	(from https://luxurychiangmai.com/)
12:59:18	40579/40579	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:18%20GMT	https://luxurychiangmai.com/category/travel/bangkok-luxury/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/bangkok-luxury/index.html	(from https://luxurychiangmai.com/)
12:59:19	43746/43746	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:18%20GMT	https://luxurychiangmai.com/category/travel/chiang-rai-luxury/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/chiang-rai-luxury/index.html	(from https://luxurychiangmai.com/)
12:59:19	43229/43229	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:18%20GMT	https://luxurychiangmai.com/category/travel/koh-lanta-travel-guide/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/koh-lanta-travel-guide/index.html	(from https://luxurychiangmai.com/)
12:59:19	34407/34407	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:19%20GMT	https://luxurychiangmai.com/category/travel/koh-samui/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/koh-samui/index.html	(from https://luxurychiangmai.com/)
12:59:19	1909541/1909541	---M--	200	added ('OK')	image/jpeg	etag:%225b65eba9-1d2325%22	https://luxurychiangmai.com/wp-content/uploads/2018/08/02-Nimitri-02.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/08/02-Nimitri-02.jpg	(from https://luxurychiangmai.com/)
12:59:20	40557/40557	---M--	200	added ('OK')	image/jpeg	etag:%225b5c79e8-9e6d%22	https://luxurychiangmai.com/wp-content/uploads/2018/06/17-nitra-spa-wellness-17-sleep-therapy-w720h575.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/06/17-nitra-spa-wellness-17-sleep-therapy-w720h575.jpg	(from https://luxurychiangmai.com/)
12:59:21	2300956/2300956	---M--	200	added ('OK')	image/jpeg	etag:%225b36901c-231c1c%22	https://luxurychiangmai.com/wp-content/uploads/2018/06/AW0047.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/06/AW0047.jpg	(from https://luxurychiangmai.com/)
12:59:21	34288/34288	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:21%20GMT	https://luxurychiangmai.com/category/travel/phuket-luxury-guide/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/travel/phuket-luxury-guide/index.html	(from https://luxurychiangmai.com/)
12:59:21	33689/33689	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:21%20GMT	https://luxurychiangmai.com/travel-guide-hotels-honeymoons/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel-guide-hotels-honeymoons/index.html	(from https://luxurychiangmai.com/)
12:59:21	7788/7788	---M--	200	added ('OK')	image/jpeg	etag:%225a1f4a00-1e6c%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170617_102648-150x150.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170617_102648-150x150.jpg	(from https://luxurychiangmai.com/)
12:59:21	49749/49749	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:21%20GMT	https://luxurychiangmai.com/category/more/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/more/index.html	(from https://luxurychiangmai.com/)
12:59:23	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Sun,%2015%20Dec%202024%2005:59:23%20GMT	https://luxurychiangmai.com/wp-admin/admin-ajax.php	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-admin/admin-ajax.php	(from https://luxurychiangmai.com/)
12:59:25	32276/32276	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:23%20GMT	https://luxurychiangmai.com/laura-gibbs-travel-writer/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/laura-gibbs-travel-writer/index.html	(from https://luxurychiangmai.com/)
12:59:25	33558/33558	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:23%20GMT	https://luxurychiangmai.com/laura-gibbs-travel-writer/about-laura/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/laura-gibbs-travel-writer/about-laura/index.html	(from https://luxurychiangmai.com/)
12:59:25	37715/37715	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:23%20GMT	https://luxurychiangmai.com/category/more/products-from-chiang-mai-thailand/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/category/more/products-from-chiang-mai-thailand/index.html	(from https://luxurychiangmai.com/)
12:59:25	32816/32816	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:24%20GMT	https://luxurychiangmai.com/more/magazine/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/more/magazine/index.html	(from https://luxurychiangmai.com/)
12:59:27	99783/99783	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc1369c-185c7%22	https://luxurychiangmai.com/wp-content/plugins/instagram-feed/js/sb-instagram.min.js?ver=1.12	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/plugins/instagram-feed/js/sb-instagram.min2f3e.js	(from https://luxurychiangmai.com/)
12:59:27	31187/31187	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:27%20GMT	https://luxurychiangmai.com/luxury-chiang-mai-guide-to-northern-thailand/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/luxury-chiang-mai-guide-to-northern-thailand/index.html	(from https://luxurychiangmai.com/)
12:59:27	29220/29220	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:27%20GMT	https://luxurychiangmai.com/laura-gibbs-travel-writer/contact-luxury-chiang-mai/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/laura-gibbs-travel-writer/contact-luxury-chiang-mai/index.html	(from https://luxurychiangmai.com/)
12:59:27	38082/38082	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:27%20GMT	https://luxurychiangmai.com/do/future-of-travel-post-covid/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/do/future-of-travel-post-covid/index.html	(from https://luxurychiangmai.com/)
12:59:28	7820/7820	---MCZ	200	added ('OK')	application/javascript	etag:W/21174-1684461265690.0432	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=202450	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/s0.wp.com/wp-content/js/devicepx-jetpack5f6c.js	(from https://luxurychiangmai.com/)
12:59:28	20008/20008	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674a16c8-4e28%22	https://secure.gravatar.com/js/gprofiles.js?ver=2024Decaa	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/secure.gravatar.com/js/gprofiles7e9f.js	(from https://luxurychiangmai.com/)
12:59:29	36845/36845	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:29%20GMT	https://luxurychiangmai.com/travel/bangkok-luxury/bangkok-new-luxury-hotel-alert/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel/bangkok-luxury/bangkok-new-luxury-hotel-alert/index.html	(from https://luxurychiangmai.com/)
12:59:29	40217/40217	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:29%20GMT	https://luxurychiangmai.com/eat/black-ivory-coffee-thailand/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/eat/black-ivory-coffee-thailand/index.html	(from https://luxurychiangmai.com/)
12:59:29	794/794	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b45a0ac-3f7%22	https://luxurychiangmai.com/wp-content/plugins/jetpack/modules/wpgroho.js?ver=4.9.26	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/plugins/jetpack/modules/wpgroho092c.js	(from https://luxurychiangmai.com/)
12:59:29	54911/54911	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:29%20GMT	https://luxurychiangmai.com/do/how-to-spend-it/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/do/how-to-spend-it/index.html	(from https://luxurychiangmai.com/)
12:59:29	26259/26259	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591a4100-6693%22	https://luxurychiangmai.com/wp-content/themes/edge/js/jquery.cycle.all.js?ver=4.9.26	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/themes/edge/js/jquery.cycle.all092c.js	(from https://luxurychiangmai.com/)
12:59:31	444/444	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591a4100-1bc%22	https://luxurychiangmai.com/wp-content/themes/edge/js/edge-slider-setting.js?ver=4.9.26	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/themes/edge/js/edge-slider-setting092c.js	(from https://luxurychiangmai.com/)
12:59:31	37709/37709	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:31%20GMT	https://luxurychiangmai.com/travel/thai-baht-debit-card-exchange-rates-thai-baht/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel/thai-baht-debit-card-exchange-rates-thai-baht/index.html	(from https://luxurychiangmai.com/)
12:59:31	43438/43438	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:31%20GMT	https://luxurychiangmai.com/travel/azalea-village-chiang-dao/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel/azalea-village-chiang-dao/index.html	(from https://luxurychiangmai.com/)
12:59:31	40851/40851	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:31%20GMT	https://luxurychiangmai.com/sleep/u-nimman-hotel-nimman/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/sleep/u-nimman-hotel-nimman/index.html	(from https://luxurychiangmai.com/)
12:59:31	622/622	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b45a09c-26e%22	https://luxurychiangmai.com/wp-content/plugins/jetpack/_inc/build/facebook-embed.min.js	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/plugins/jetpack/_inc/build/facebook-embed.min.js	(from https://luxurychiangmai.com/)
12:59:33	21527/21527	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cc136a2-5417%22	https://luxurychiangmai.com/wp-content/plugins/official-mailerlite-sign-up-forms/assets/js/jquery.validate.min.js?ver=4.9.26	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/plugins/official-mailerlite-sign-up-forms/assets/js/jquery.validate.min092c.js	(from https://luxurychiangmai.com/)
12:59:33	35687/35687	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:34%20GMT	https://luxurychiangmai.com/eat/moreganic-vegetarian-restaurant/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/eat/moreganic-vegetarian-restaurant/index.html	(from https://luxurychiangmai.com/)
12:59:34	38464/38464	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:33%20GMT	https://luxurychiangmai.com/travel/bangkok-luxury/137-pillars-sleep-therapy/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel/bangkok-luxury/137-pillars-sleep-therapy/index.html	(from https://luxurychiangmai.com/)
12:59:34	41305/41305	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2005:59:33%20GMT	https://luxurychiangmai.com/travel/bangkok-luxury/137-pillars-bangkok/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel/bangkok-luxury/137-pillars-bangkok/index.html	(from https://luxurychiangmai.com/)
12:59:34	1443/1443	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265500ad9-5a3%22	https://luxurychiangmai.com/wp-includes/js/wp-embed.min.js?ver=4.9.26	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-includes/js/wp-embed.min092c.js	(from https://luxurychiangmai.com/)
12:59:34	7370/7370	---MCZ	200	added ('OK')	application/javascript	etag:W/14421-1717166114957.2727	https://stats.wp.com/e-202450.js	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/stats.wp.com/e-202450.js	(from https://luxurychiangmai.com/)
12:59:35	2941462/2941462	---M--	200	added ('OK')	image/jpeg	etag:%225b368ea2-2ce216%22	https://luxurychiangmai.com/wp-content/uploads/2018/06/AW0084.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/06/AW0084.jpg	(from https://luxurychiangmai.com/page/2/)
